2024-03-30 13:50:22,844: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-30 13:50:22,844: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:50:22,845: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-03-30 13:50:22,845: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:50:22,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:50:22,847: asyncio: INFO: [MLTrades] Executing the before_market_opens lifecycle method
2024-03-30 13:50:22,848: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-30 13:50:22,848: asyncio: INFO: [MLTrades] Executing the before_starting_trading lifecycle method
2024-03-30 13:50:22,851: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,851: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,851: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:50:22,852: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-30 13:50:22,853: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-30 13:50:22,854: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,854: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,855: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:50:22,856: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-30 13:50:22,857: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-30 13:50:22,858: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,858: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:50:22[0m
