2024-03-30 13:58:36,157: asyncio: INFO: [MLTrades] Executing the initialize lifecycle method
2024-03-30 13:58:37,389: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-03-30 13:58:37,390: asyncio: INFO: [MLTrades] Executing the before_market_opens lifecycle method
2024-03-30 13:58:37,391: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-03-30 13:58:37,391: asyncio: INFO: [MLTrades] Executing the before_starting_trading lifecycle method
2024-03-30 13:58:37,393: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,492: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,492: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,492: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,494: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,494: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,494: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,495: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,496: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:58:37,497: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-03-30 13:58:37,497: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-03-30 13:58:37,499: asyncio: INFO: [MLTrades] [34mThe market is not currently open, skipping this trading iteration[0m
2024-03-30 13:58:37,499: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,499: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,500: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,501: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,502: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,502: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,503: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,503: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,503: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,504: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,505: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-30 13:58:37,506: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,508: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,508: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,509: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,510: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-30 13:58:37,510: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:58:37,511: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,512: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,512: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,512: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,513: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,515: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-03-30 13:58:37,515: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,517: asyncio: INFO: [MLTrades] Executing the before_market_opens lifecycle method
2024-03-30 13:58:37,517: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,517: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,518: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,518: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,519: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,519: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,521: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-30 13:58:37,521: asyncio: INFO: [MLTrades] Executing the before_starting_trading lifecycle method
2024-03-30 13:58:37,522: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,524: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,525: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,525: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,525: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,526: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,526: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,526: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,527: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,528: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:58:37,529: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-30 13:58:37,529: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-30 13:58:37,531: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,531: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,532: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,532: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,533: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,533: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,533: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,534: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,535: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:58:37,536: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-30 13:58:37,536: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-30 13:58:37,537: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,537: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,538: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,538: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,539: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,540: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,540: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,540: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,541: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,542: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:58:37,544: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-30 13:58:37,544: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-30 13:58:37,546: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,546: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,547: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,547: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:58:37[0m
2024-03-30 13:58:37,547: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,549: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,549: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,549: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,550: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:58:37,551: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-30 13:58:37,552: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-30 13:58:37,552: asyncio: INFO: [MLTrades] [34mThe market is not currently open, skipping this trading iteration[0m
2024-03-30 13:58:37,552: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,553: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,553: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,553: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,554: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,554: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,556: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,556: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,557: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,557: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,557: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,558: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,560: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-30 13:58:37,560: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,561: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,561: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,562: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,564: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-30 13:58:37,564: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:58:37,564: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,564: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,565: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,565: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,565: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,567: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-30 13:58:37,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,569: asyncio: INFO: [MLTrades] Executing the before_market_opens lifecycle method
2024-03-30 13:58:37,569: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,570: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,570: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,570: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,573: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-30 13:58:37,573: asyncio: INFO: [MLTrades] Executing the before_starting_trading lifecycle method
2024-03-30 13:58:37,575: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,576: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,578: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-30 13:58:37,579: asyncio: INFO: [MLTrades] Executing the before_market_closes lifecycle method
2024-03-30 13:58:37,579: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,579: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,579: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,580: asyncio: INFO: [MLTrades] Getting historical prices for SPY, 1 bars, 
2024-03-30 13:58:37,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:58:37,582: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-30 13:58:37,582: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:58:37,582: asyncio: INFO: [MLTrades] Executing the on_strategy_end lifecycle method
2024-03-30 13:58:38,450: root: INFO: Backtesting finished
2024-03-30 13:58:43,336: backtest_stats: INFO: Backtest took 0:00:07.181439 for a speed of 0.000
